UserID,DeviceType,PurchaseDate,OnboardingVersion,CohortMonth
11622,Smart Doorbell,2022-11-27,Control,2022-11
11623,Smart Doorbell,2022-07-13,Variant,2022-07
11624,Security Camera,2022-05-03,Control,2022-05
11625,Smart Doorbell,2022-05-16,Control,2022-05
11626,Security Camera,2022-05-19,Variant,2022-05
11627,Smart Doorbell,2022-08-17,Control,2022-08
11628,Security Camera,2022-10-01,Control,2022-10
11629,Smart Doorbell,2022-02-19,Control,2022-02
11630,Smart Doorbell,2022-04-28,Control,2022-04
11631,Security Camera,2022-07-21,Variant,2022-07
11632,Smart Doorbell,2022-07-10,Control,2022-07
11633,Smart Doorbell,2022-12-30,Control,2022-12
11634,Smart Doorbell,2022-11-19,Control,2022-11
11635,Security Camera,2022-06-30,Control,2022-06
11636,Security Camera,2022-03-19,Variant,2022-03
11637,Security Camera,2022-03-16,Control,2022-03
11638,Smart Doorbell,2022-10-22,Variant,2022-10
11639,Smart Doorbell,2022-10-08,Control,2022-10
11640,Smart Doorbell,2022-01-21,Control,2022-01
11641,Smart Doorbell,2022-06-20,Variant,2022-06
11642,Smart Doorbell,2022-01-15,Variant,2022-01
11643,Smart Doorbell,2022-07-30,Control,2022-07
11644,Security Camera,2022-02-17,Variant,2022-02
11645,Smart Doorbell,2022-03-27,Control,2022-03
11646,Security Camera,2022-05-29,Variant,2022-05
11647,Smart Doorbell,2022-07-07,Variant,2022-07
11648,Smart Doorbell,2022-11-02,Variant,2022-11
11649,Smart Doorbell,2022-05-31,Variant,2022-05
11650,Security Camera,2022-05-21,Control,2022-05
11651,Security Camera,2022-03-10,Variant,2022-03
11652,Security Camera,2022-09-17,Control,2022-09
11653,Security Camera,2022-11-30,Control,2022-11
11654,Security Camera,2022-01-09,Control,2022-01
11655,Smart Doorbell,2022-05-01,Control,2022-05
11656,Smart Doorbell,2022-04-11,Variant,2022-04
11657,Security Camera,2022-05-29,Variant,2022-05
11658,Security Camera,2022-05-26,Variant,2022-05
11659,Smart Doorbell,2022-12-19,Control,2022-12
11660,Smart Doorbell,2022-08-31,Control,2022-08
11661,Smart Doorbell,2022-08-29,Variant,2022-08
11662,Smart Doorbell,2022-12-03,Control,2022-12
11663,Smart Doorbell,2022-02-12,Variant,2022-02
11664,Smart Doorbell,2022-04-05,Variant,2022-04
11665,Smart Doorbell,2022-08-14,Variant,2022-08
11666,Security Camera,2022-01-06,Variant,2022-01
11667,Smart Doorbell,2022-08-02,Variant,2022-08
11668,Security Camera,2022-07-25,Control,2022-07
11669,Smart Doorbell,2022-03-08,Variant,2022-03
11670,Security Camera,2022-04-10,Control,2022-04
11671,Smart Doorbell,2022-01-12,Control,2022-01
11672,Smart Doorbell,2022-08-25,Control,2022-08
11673,Smart Doorbell,2022-11-18,Variant,2022-11
11674,Smart Doorbell,2022-09-15,Control,2022-09
11675,Security Camera,2022-12-03,Control,2022-12
11676,Security Camera,2022-05-15,Control,2022-05
11677,Smart Doorbell,2022-08-10,Variant,2022-08
11678,Security Camera,2022-06-05,Variant,2022-06
11679,Smart Doorbell,2022-05-22,Variant,2022-05
11680,Security Camera,2022-06-07,Variant,2022-06
11681,Smart Doorbell,2022-11-22,Control,2022-11
11682,Smart Doorbell,2022-12-10,Control,2022-12
11683,Smart Doorbell,2022-09-19,Variant,2022-09
11684,Security Camera,2022-10-10,Control,2022-10
11685,Smart Doorbell,2022-12-04,Control,2022-12
11686,Smart Doorbell,2022-12-10,Control,2022-12
11687,Smart Doorbell,2022-08-17,Control,2022-08
11688,Smart Doorbell,2022-10-07,Control,2022-10
11689,Smart Doorbell,2022-12-24,Variant,2022-12
11690,Security Camera,2022-10-17,Control,2022-10
11691,Smart Doorbell,2022-06-17,Variant,2022-06
11692,Security Camera,2022-02-16,Control,2022-02
11693,Security Camera,2022-07-22,Control,2022-07
11694,Security Camera,2022-08-02,Control,2022-08
11695,Security Camera,2022-09-03,Variant,2022-09
11696,Security Camera,2022-01-24,Control,2022-01
11697,Security Camera,2022-11-17,Variant,2022-11
11698,Smart Doorbell,2022-10-01,Variant,2022-10
11699,Smart Doorbell,2022-02-13,Variant,2022-02
11700,Smart Doorbell,2022-11-28,Control,2022-11
11701,Smart Doorbell,2022-11-09,Control,2022-11
11702,Security Camera,2022-12-29,Control,2022-12
11703,Smart Doorbell,2022-06-05,Variant,2022-06
11704,Smart Doorbell,2022-07-18,Control,2022-07
11705,Security Camera,2022-06-11,Variant,2022-06
11706,Smart Doorbell,2022-08-22,Variant,2022-08
11707,Security Camera,2022-06-12,Control,2022-06
11708,Smart Doorbell,2022-04-26,Control,2022-04
11709,Smart Doorbell,2022-04-03,Variant,2022-04
11710,Security Camera,2022-02-11,Control,2022-02
11711,Security Camera,2022-10-11,Control,2022-10
11712,Smart Doorbell,2022-07-29,Variant,2022-07
11713,Smart Doorbell,2022-07-25,Control,2022-07
11714,Security Camera,2022-08-08,Variant,2022-08
11715,Smart Doorbell,2022-10-07,Variant,2022-10
11716,Security Camera,2022-05-16,Variant,2022-05
11717,Smart Doorbell,2022-04-16,Control,2022-04
11718,Smart Doorbell,2022-04-28,Control,2022-04
11719,Security Camera,2022-08-25,Variant,2022-08
11720,Security Camera,2022-11-05,Control,2022-11
11721,Security Camera,2022-04-10,Control,2022-04
11722,Security Camera,2022-09-18,Control,2022-09
11723,Security Camera,2022-11-01,Control,2022-11
11724,Smart Doorbell,2022-12-20,Control,2022-12
11725,Security Camera,2022-10-13,Variant,2022-10
11726,Smart Doorbell,2022-11-24,Control,2022-11
11727,Smart Doorbell,2022-04-13,Control,2022-04
11728,Smart Doorbell,2022-03-04,Variant,2022-03
11729,Smart Doorbell,2022-06-24,Variant,2022-06
11730,Security Camera,2022-10-09,Control,2022-10
11731,Smart Doorbell,2022-10-20,Control,2022-10
11732,Smart Doorbell,2022-08-14,Variant,2022-08
11733,Smart Doorbell,2022-01-07,Variant,2022-01
11734,Security Camera,2022-05-07,Variant,2022-05
11735,Smart Doorbell,2022-04-02,Variant,2022-04
11736,Smart Doorbell,2022-07-09,Control,2022-07
11737,Security Camera,2022-12-25,Variant,2022-12
11738,Security Camera,2022-02-22,Control,2022-02
11739,Smart Doorbell,2022-08-30,Variant,2022-08
11740,Smart Doorbell,2022-05-12,Variant,2022-05
11741,Smart Doorbell,2022-12-30,Variant,2022-12
11742,Smart Doorbell,2022-04-22,Control,2022-04
11743,Security Camera,2022-01-07,Control,2022-01
11744,Smart Doorbell,2022-08-18,Variant,2022-08
11745,Smart Doorbell,2022-06-05,Variant,2022-06
11746,Security Camera,2022-07-16,Variant,2022-07
11747,Security Camera,2022-11-19,Control,2022-11
11748,Smart Doorbell,2022-12-30,Control,2022-12
11749,Security Camera,2022-08-11,Variant,2022-08
11750,Smart Doorbell,2022-09-07,Control,2022-09
11751,Security Camera,2022-03-24,Variant,2022-03
11752,Security Camera,2022-08-28,Control,2022-08
11753,Security Camera,2022-12-26,Variant,2022-12
11754,Smart Doorbell,2022-11-19,Variant,2022-11
11755,Smart Doorbell,2022-09-20,Variant,2022-09
11756,Smart Doorbell,2022-07-08,Control,2022-07
11757,Smart Doorbell,2022-10-17,Variant,2022-10
11758,Security Camera,2022-12-28,Control,2022-12
11759,Smart Doorbell,2022-02-27,Variant,2022-02
11760,Smart Doorbell,2022-01-09,Control,2022-01
11761,Smart Doorbell,2022-10-31,Control,2022-10
11762,Security Camera,2022-04-25,Control,2022-04
11763,Smart Doorbell,2022-07-29,Control,2022-07
11764,Security Camera,2022-02-10,Variant,2022-02
11765,Security Camera,2022-10-31,Control,2022-10
11766,Smart Doorbell,2022-06-22,Variant,2022-06
11767,Smart Doorbell,2022-08-22,Variant,2022-08
11768,Security Camera,2022-10-08,Control,2022-10
11769,Security Camera,2022-03-19,Variant,2022-03
11770,Smart Doorbell,2022-04-18,Control,2022-04
11771,Smart Doorbell,2022-10-08,Control,2022-10
11772,Smart Doorbell,2022-02-08,Control,2022-02
11773,Smart Doorbell,2022-04-29,Variant,2022-04
11774,Smart Doorbell,2022-12-01,Control,2022-12
11775,Security Camera,2022-12-02,Variant,2022-12
11776,Smart Doorbell,2022-01-27,Variant,2022-01
11777,Smart Doorbell,2022-04-14,Variant,2022-04
11778,Security Camera,2022-03-15,Control,2022-03
11779,Smart Doorbell,2022-07-10,Variant,2022-07
11780,Security Camera,2022-11-20,Variant,2022-11
11781,Smart Doorbell,2022-05-27,Variant,2022-05
11782,Smart Doorbell,2022-09-12,Variant,2022-09
11783,Smart Doorbell,2022-10-11,Variant,2022-10
11784,Smart Doorbell,2022-08-01,Control,2022-08
11785,Smart Doorbell,2022-05-03,Control,2022-05
11786,Smart Doorbell,2022-07-25,Control,2022-07
11787,Smart Doorbell,2022-08-28,Control,2022-08
11788,Security Camera,2022-12-05,Control,2022-12
11789,Smart Doorbell,2022-10-13,Control,2022-10
11790,Security Camera,2022-01-22,Control,2022-01
11791,Smart Doorbell,2022-09-16,Variant,2022-09
11792,Smart Doorbell,2022-12-23,Control,2022-12
11793,Smart Doorbell,2022-04-15,Variant,2022-04
11794,Security Camera,2022-09-15,Control,2022-09
11795,Security Camera,2022-07-23,Variant,2022-07
11796,Smart Doorbell,2022-11-06,Variant,2022-11
11797,Security Camera,2022-09-19,Control,2022-09
11798,Security Camera,2022-04-17,Control,2022-04
11799,Security Camera,2022-09-08,Control,2022-09
11800,Smart Doorbell,2022-08-09,Control,2022-08
11801,Smart Doorbell,2022-08-10,Variant,2022-08
11802,Security Camera,2022-09-15,Variant,2022-09
11803,Security Camera,2022-07-20,Control,2022-07
11804,Security Camera,2022-09-15,Control,2022-09
11805,Smart Doorbell,2022-12-15,Control,2022-12
11806,Smart Doorbell,2022-08-13,Control,2022-08
11807,Security Camera,2022-07-21,Variant,2022-07
11808,Security Camera,2022-08-14,Control,2022-08
11809,Security Camera,2022-08-24,Variant,2022-08
11810,Smart Doorbell,2022-07-02,Control,2022-07
11811,Smart Doorbell,2022-07-19,Control,2022-07
11812,Security Camera,2022-12-23,Variant,2022-12
11813,Security Camera,2022-09-03,Control,2022-09
11814,Security Camera,2022-12-19,Variant,2022-12
11815,Smart Doorbell,2022-04-21,Variant,2022-04
11816,Security Camera,2022-01-06,Control,2022-01
11817,Smart Doorbell,2022-08-24,Control,2022-08
11818,Smart Doorbell,2022-05-07,Variant,2022-05
11819,Security Camera,2022-04-14,Variant,2022-04
11820,Security Camera,2022-08-25,Variant,2022-08
11821,Security Camera,2022-06-04,Control,2022-06
11822,Smart Doorbell,2022-09-14,Variant,2022-09
11823,Smart Doorbell,2022-08-23,Control,2022-08
11824,Smart Doorbell,2022-10-16,Variant,2022-10
11825,Smart Doorbell,2022-02-09,Variant,2022-02
11826,Security Camera,2022-10-15,Control,2022-10
11827,Smart Doorbell,2022-07-16,Variant,2022-07
11828,Smart Doorbell,2022-09-30,Control,2022-09
11829,Security Camera,2022-09-21,Variant,2022-09
11830,Smart Doorbell,2022-02-26,Control,2022-02
11831,Smart Doorbell,2022-10-25,Variant,2022-10
11832,Smart Doorbell,2022-04-08,Control,2022-04
11833,Smart Doorbell,2022-05-17,Variant,2022-05
11834,Smart Doorbell,2022-03-28,Variant,2022-03
11835,Smart Doorbell,2022-08-30,Control,2022-08
11836,Security Camera,2022-07-18,Control,2022-07
11837,Security Camera,2022-11-06,Variant,2022-11
11838,Smart Doorbell,2022-03-25,Control,2022-03
11839,Security Camera,2022-08-30,Variant,2022-08
11840,Security Camera,2022-10-08,Control,2022-10
11841,Smart Doorbell,2022-11-19,Variant,2022-11
11842,Smart Doorbell,2022-09-09,Control,2022-09
11843,Smart Doorbell,2022-07-09,Control,2022-07
11844,Smart Doorbell,2022-06-01,Control,2022-06
11845,Security Camera,2022-10-29,Control,2022-10
11846,Security Camera,2022-10-05,Control,2022-10
11847,Security Camera,2022-05-19,Control,2022-05
11848,Smart Doorbell,2022-06-25,Variant,2022-06
11849,Smart Doorbell,2022-01-08,Variant,2022-01
11850,Security Camera,2022-10-22,Variant,2022-10
11851,Smart Doorbell,2022-08-23,Control,2022-08
11852,Smart Doorbell,2022-06-12,Variant,2022-06
11853,Smart Doorbell,2022-02-18,Control,2022-02
11854,Smart Doorbell,2022-10-29,Variant,2022-10
11855,Security Camera,2022-02-07,Control,2022-02
11856,Smart Doorbell,2022-05-16,Control,2022-05
11857,Smart Doorbell,2022-11-06,Control,2022-11
11858,Smart Doorbell,2022-08-07,Variant,2022-08
11859,Smart Doorbell,2022-12-14,Control,2022-12
11860,Smart Doorbell,2022-10-23,Variant,2022-10
11861,Smart Doorbell,2022-02-03,Control,2022-02
11862,Security Camera,2022-12-18,Variant,2022-12
11863,Smart Doorbell,2022-03-20,Variant,2022-03
11864,Smart Doorbell,2022-08-24,Control,2022-08
11865,Smart Doorbell,2022-09-30,Control,2022-09
11866,Security Camera,2022-06-10,Variant,2022-06
11867,Security Camera,2022-06-24,Variant,2022-06
11868,Security Camera,2022-11-04,Control,2022-11
11869,Smart Doorbell,2022-08-09,Variant,2022-08
11870,Smart Doorbell,2022-01-09,Variant,2022-01
11871,Security Camera,2022-10-16,Control,2022-10
11872,Smart Doorbell,2022-04-23,Variant,2022-04
11873,Smart Doorbell,2022-07-24,Control,2022-07
11874,Smart Doorbell,2022-07-05,Control,2022-07
11875,Smart Doorbell,2022-12-07,Variant,2022-12
11876,Smart Doorbell,2022-07-16,Control,2022-07
11877,Smart Doorbell,2022-09-23,Control,2022-09
11878,Security Camera,2022-09-19,Variant,2022-09
11879,Smart Doorbell,2022-09-05,Variant,2022-09
11880,Smart Doorbell,2022-04-25,Variant,2022-04
11881,Smart Doorbell,2022-05-01,Variant,2022-05
11882,Smart Doorbell,2022-05-21,Variant,2022-05
11883,Smart Doorbell,2022-03-06,Control,2022-03
11884,Security Camera,2022-10-03,Control,2022-10
11885,Smart Doorbell,2022-11-09,Variant,2022-11
11886,Security Camera,2022-08-27,Control,2022-08
11887,Security Camera,2022-10-29,Variant,2022-10
11888,Smart Doorbell,2022-01-10,Variant,2022-01
11889,Smart Doorbell,2022-08-21,Control,2022-08
11890,Security Camera,2022-07-14,Variant,2022-07
11891,Smart Doorbell,2022-01-12,Variant,2022-01
11892,Smart Doorbell,2022-06-26,Control,2022-06
11893,Security Camera,2022-06-26,Variant,2022-06
11894,Smart Doorbell,2022-08-05,Control,2022-08
11895,Smart Doorbell,2022-01-11,Control,2022-01
11896,Smart Doorbell,2022-04-28,Variant,2022-04
11897,Security Camera,2022-06-13,Variant,2022-06
11898,Security Camera,2022-02-08,Variant,2022-02
11899,Smart Doorbell,2022-02-22,Variant,2022-02
11900,Smart Doorbell,2022-08-06,Variant,2022-08
11901,Security Camera,2022-07-25,Control,2022-07
11902,Smart Doorbell,2022-11-08,Variant,2022-11
11903,Security Camera,2022-12-26,Variant,2022-12
11904,Smart Doorbell,2022-02-25,Control,2022-02
11905,Security Camera,2022-04-28,Control,2022-04
11906,Smart Doorbell,2022-09-10,Variant,2022-09
11907,Security Camera,2022-10-13,Variant,2022-10
11908,Security Camera,2022-09-25,Variant,2022-09
11909,Security Camera,2022-10-18,Variant,2022-10
11910,Security Camera,2022-11-29,Variant,2022-11
11911,Smart Doorbell,2022-06-29,Variant,2022-06
11912,Smart Doorbell,2022-12-24,Variant,2022-12
11913,Security Camera,2022-08-23,Control,2022-08
11914,Smart Doorbell,2022-12-09,Variant,2022-12
11915,Smart Doorbell,2022-07-15,Variant,2022-07
11916,Smart Doorbell,2022-11-04,Variant,2022-11
11917,Smart Doorbell,2022-03-21,Variant,2022-03
11918,Security Camera,2022-05-15,Control,2022-05
11919,Smart Doorbell,2022-01-22,Control,2022-01
11920,Smart Doorbell,2022-11-27,Control,2022-11
11921,Security Camera,2022-08-13,Control,2022-08
11922,Smart Doorbell,2022-02-27,Control,2022-02
11923,Security Camera,2022-04-03,Variant,2022-04
11924,Smart Doorbell,2022-07-11,Control,2022-07
11925,Security Camera,2022-04-13,Control,2022-04
11926,Smart Doorbell,2022-01-07,Variant,2022-01
11927,Smart Doorbell,2022-05-08,Variant,2022-05
11928,Smart Doorbell,2022-02-24,Control,2022-02
11929,Security Camera,2022-08-19,Variant,2022-08
11930,Smart Doorbell,2022-12-28,Variant,2022-12
11931,Smart Doorbell,2022-03-03,Control,2022-03
11932,Smart Doorbell,2022-08-28,Control,2022-08
11933,Smart Doorbell,2022-03-31,Variant,2022-03
11934,Smart Doorbell,2022-08-20,Variant,2022-08
11935,Smart Doorbell,2022-08-21,Variant,2022-08
11936,Security Camera,2022-12-20,Control,2022-12
11937,Smart Doorbell,2022-11-29,Control,2022-11
11938,Smart Doorbell,2022-10-19,Variant,2022-10
11939,Security Camera,2022-12-11,Control,2022-12
11940,Security Camera,2022-06-01,Control,2022-06
11941,Security Camera,2022-05-25,Variant,2022-05
11942,Smart Doorbell,2022-05-10,Control,2022-05
11943,Smart Doorbell,2022-05-21,Variant,2022-05
11944,Smart Doorbell,2022-04-03,Variant,2022-04
11945,Smart Doorbell,2022-04-24,Control,2022-04
11946,Smart Doorbell,2022-10-11,Variant,2022-10
11947,Security Camera,2022-05-23,Control,2022-05
11948,Security Camera,2022-08-11,Variant,2022-08
11949,Smart Doorbell,2022-08-20,Control,2022-08
11950,Security Camera,2022-02-02,Control,2022-02
11951,Security Camera,2022-10-03,Variant,2022-10
11952,Smart Doorbell,2022-06-19,Control,2022-06
11953,Smart Doorbell,2022-05-20,Variant,2022-05
11954,Smart Doorbell,2022-12-23,Control,2022-12
11955,Smart Doorbell,2022-07-20,Control,2022-07
11956,Smart Doorbell,2022-01-23,Variant,2022-01
11957,Smart Doorbell,2022-08-12,Control,2022-08
11958,Smart Doorbell,2022-09-27,Control,2022-09
11959,Smart Doorbell,2022-12-13,Variant,2022-12
11960,Security Camera,2022-06-02,Variant,2022-06
11961,Smart Doorbell,2022-11-29,Variant,2022-11
11962,Smart Doorbell,2022-03-26,Variant,2022-03
11963,Security Camera,2022-04-19,Control,2022-04
11964,Smart Doorbell,2022-01-31,Variant,2022-01
11965,Smart Doorbell,2022-08-17,Control,2022-08
11966,Security Camera,2022-08-28,Variant,2022-08
11967,Security Camera,2022-12-29,Control,2022-12
11968,Security Camera,2022-11-06,Variant,2022-11
11969,Security Camera,2022-05-21,Variant,2022-05
11970,Security Camera,2022-06-05,Variant,2022-06
11971,Smart Doorbell,2022-10-26,Variant,2022-10
11972,Security Camera,2022-12-11,Variant,2022-12
11973,Smart Doorbell,2022-04-09,Variant,2022-04
11974,Security Camera,2022-02-16,Control,2022-02
11975,Smart Doorbell,2022-11-23,Control,2022-11
11976,Security Camera,2022-03-08,Control,2022-03
11977,Smart Doorbell,2022-03-03,Control,2022-03
11978,Smart Doorbell,2022-04-19,Variant,2022-04
11979,Smart Doorbell,2022-06-16,Variant,2022-06
11980,Security Camera,2022-02-06,Variant,2022-02
11981,Smart Doorbell,2022-04-29,Variant,2022-04
11982,Smart Doorbell,2022-03-27,Variant,2022-03
11983,Smart Doorbell,2022-02-21,Control,2022-02
11984,Security Camera,2022-04-01,Control,2022-04
11985,Security Camera,2022-10-16,Control,2022-10
11986,Smart Doorbell,2022-12-03,Control,2022-12
11987,Smart Doorbell,2022-10-25,Variant,2022-10
11988,Smart Doorbell,2022-07-23,Variant,2022-07
11989,Smart Doorbell,2022-08-26,Variant,2022-08
11990,Smart Doorbell,2022-06-04,Variant,2022-06
11991,Security Camera,2022-08-28,Variant,2022-08
11992,Smart Doorbell,2022-05-16,Control,2022-05
11993,Security Camera,2022-12-28,Variant,2022-12
11994,Smart Doorbell,2022-03-05,Control,2022-03
11995,Smart Doorbell,2022-05-03,Control,2022-05
11996,Smart Doorbell,2022-09-11,Control,2022-09
11997,Security Camera,2022-04-24,Control,2022-04
11998,Security Camera,2022-01-20,Control,2022-01
11999,Security Camera,2022-01-16,Control,2022-01
12000,Security Camera,2022-05-25,Variant,2022-05
12001,Security Camera,2022-07-27,Variant,2022-07
12002,Smart Doorbell,2022-01-19,Control,2022-01
12003,Security Camera,2022-06-15,Control,2022-06
12004,Security Camera,2022-02-07,Variant,2022-02
12005,Smart Doorbell,2022-06-30,Control,2022-06
12006,Smart Doorbell,2022-12-15,Variant,2022-12
12007,Smart Doorbell,2022-04-15,Variant,2022-04
12008,Security Camera,2022-04-10,Control,2022-04
12009,Smart Doorbell,2022-03-31,Control,2022-03
12010,Security Camera,2022-10-27,Control,2022-10
12011,Security Camera,2022-11-28,Control,2022-11
12012,Smart Doorbell,2022-03-20,Control,2022-03
12013,Security Camera,2022-03-14,Variant,2022-03
12014,Smart Doorbell,2022-06-25,Control,2022-06
12015,Smart Doorbell,2022-04-06,Variant,2022-04
12016,Security Camera,2022-12-11,Variant,2022-12
12017,Smart Doorbell,2022-04-13,Control,2022-04
12018,Security Camera,2022-08-12,Control,2022-08
12019,Smart Doorbell,2022-01-06,Control,2022-01
12020,Smart Doorbell,2022-05-02,Control,2022-05
12021,Smart Doorbell,2022-08-24,Variant,2022-08
